LeadID,CompanyName,ContactName,Email,Phone,Source,Status,CreatedDate,ConvertedDate
16046,Ganguly-Shere,Miraan Dubey,anika51@manne.com,+917699750469,LinkedIn,Contacted,2026-02-25,2026-03-21
16047,"Tailor, Bail and Agrawal",Diya Tara,dalaloorja@mannan-devan.org,0115100440,Website,Contacted,2025-08-25,2025-12-17
16048,Deep-Garg,Ela Chander,mahajanzeeshan@barad.com,06738771481,Website,New,2026-01-24,2025-11-30
16049,Varty and Sons,Mohanlal Talwar,sairasani@yahoo.com,+914288678420,Referral,Contacted,2025-07-11,2025-06-01
16050,Baral PLC,Anika Bala,hdoctor@rege.com,9012505891,Referral,New,2025-10-30,2026-03-20
16051,"Sanghvi, Rajagopalan and Cherian",Shanaya Ramanathan,uthkarsh62@mall-arora.com,+912997844977,Referral,Converted,2026-03-20,2025-05-04
16052,Balan Inc,Kaira Dash,dhruvvarkey@hotmail.com,0955767114,LinkedIn,Contacted,2025-07-08,2026-04-07
16053,Tata-Dube,Ishaan Balasubramanian,karanmiraan@badami.com,03638466434,Referral,Contacted,2025-09-02,2025-07-24
16054,"Mallick, Mann and Keer",Siya Dani,romil58@yahoo.com,0640759623,Website,Contacted,2025-05-07,2026-02-09
16055,Verma-Bir,Eshani Kannan,ayesha95@hotmail.com,00494597953,LinkedIn,New,2025-07-15,2026-01-17
16056,Ramakrishnan-Borra,Arhaan Bhalla,vedika90@hotmail.com,06491135569,LinkedIn,Contacted,2026-03-01,2026-02-16
16057,Kanda Ltd,Charvi Rege,gokhaleadvik@yahoo.com,09996760933,Website,Converted,2026-02-28,2025-06-07
16058,"Korpal, Kari and Devi",Vardaniya Chowdhury,anahitadora@gara.com,+912576963006,LinkedIn,Contacted,2025-07-18,2025-07-31
16059,Arora Group,Ojas Varughese,inaaya-73@shroff.com,06915955319,Referral,New,2025-05-01,2025-12-13
16060,Chana-Bhasin,Tejas Saini,daraindrans@rama-sodhi.com,0615551404,Referral,Converted,2025-06-20,2025-08-27
16061,Dhar-Issac,Rasha Bhakta,gkhosla@balasubramanian.org,08568069253,Referral,Contacted,2025-12-06,2025-08-26
16062,"Tak, Bahri and Bhatnagar",Mishti Kota,dasindranil@yahoo.com,0116961418,LinkedIn,New,2025-06-03,2025-11-20
16063,"Bhatt, Sur and Walla",Taran Dutt,bsethi@hotmail.com,05482357647,Referral,Contacted,2025-05-10,2025-05-03
16064,Grewal PLC,Priyansh Kumer,soodmohanlal@gmail.com,04304486819,Website,Contacted,2026-03-09,2026-02-15
16065,"Rau, Jhaveri and Dugar",Charvi Bala,devanshmadan@badal.info,+919988713094,Website,Contacted,2026-03-25,2025-07-10
16066,"Kaul, Borde and Sarma",Gatik Deo,zseshadri@konda-dalia.com,0366979434,Referral,Converted,2026-02-10,2026-02-16
16067,Lal-Hans,Sumer Sachdev,nirvaan69@hotmail.com,+914686772231,Referral,Converted,2026-04-05,2026-03-25
16068,Wali-Kapoor,Aaina Sama,riaan26@yahoo.com,+911362470396,Website,New,2026-03-24,2025-05-01
16069,Konda and Sons,Baiju Hegde,udhar@dayal-behl.com,+915557952285,LinkedIn,New,2025-07-27,2025-09-11
16070,"Sarna, Devan and Gupta",Rania Ghose,tusharkaur@gmail.com,02772350114,LinkedIn,New,2025-09-19,2025-07-04
16071,Dar PLC,Drishya Agate,nakul07@gmail.com,2534900342,Website,Contacted,2025-06-11,2025-12-23
16072,Issac Group,Ojas Yogi,yuvraj-doctor@gmail.com,03342485858,LinkedIn,New,2025-10-24,2025-11-13
16073,"Vasa, Bal and Lall",Parinaaz Keer,ngrewal@hotmail.com,7760022540,Website,New,2025-06-08,2025-11-09
16074,"Upadhyay, Mannan and Sawhney",Lagan Salvi,mahajanlakshay@gmail.com,+914714581375,Website,Contacted,2025-08-03,2026-02-11
16075,Tiwari-Soman,Hridaan Bhargava,lakshit88@gmail.com,08785462705,Referral,Contacted,2025-07-16,2025-05-24
16076,Vaidya Inc,Kabir Dewan,yashvi77@yahoo.com,+916655887288,LinkedIn,Converted,2025-12-16,2025-10-05
16077,"Chandra, Sangha and Sinha",Alia Sood,faiyaz77@sanghvi.com,04984985226,Referral,Converted,2026-03-25,2026-02-14
16078,"Varughese, Shere and Deshmukh",Dhanush Taneja,saanvianne@yahoo.com,03943124930,LinkedIn,Contacted,2025-06-16,2026-03-26
16079,Mani-Mand,Divit Agarwal,lavanya41@hotmail.com,7888452642,Referral,Converted,2025-12-06,2025-11-29
16080,"Kulkarni, Borra and Zacharia",Nehmat Lad,bansalalisha@gmail.com,7833314221,LinkedIn,Contacted,2026-03-12,2025-08-26
16081,Ramakrishnan-Amble,Lakshit Sahota,anahi98@tandon-tandon.com,03484200962,LinkedIn,New,2026-02-04,2026-01-15
16082,Ramachandran Ltd,Ahana  Gokhale,farhansankaran@gmail.com,+918515793241,Referral,New,2025-06-02,2025-06-16
16083,Shah-Bhandari,Neysa Chand,kallatanya@yahoo.com,6002396144,Referral,Converted,2025-05-13,2025-07-18
16084,Sagar-Shanker,Tejas Balay,eshanikaul@gmail.com,+911592320545,LinkedIn,Converted,2026-01-28,2026-02-04
16085,Raval-Deep,Arnav Kuruvilla,zaina30@badal.com,+913820700241,LinkedIn,New,2025-07-05,2025-08-18
16086,Barad Ltd,Oorja Wagle,bkorpal@chada.com,0521676189,Referral,Contacted,2025-09-19,2025-12-11
16087,Ghose-Sachdeva,Lagan Sinha,wallabadal@hotmail.com,01754344573,Referral,New,2025-10-25,2025-09-28
16088,Verma and Sons,Adah Bedi,neelofar24@lall.com,7032332110,Website,Contacted,2025-08-20,2026-01-30
16089,Deo Inc,Yuvraj  Brahmbhatt,osule@tandon.net,+914294926502,Website,Contacted,2025-11-17,2025-07-17
16090,"Chandran, Kala and Kunda",Akarsh Ghosh,ylanka@bajwa.com,+915264785104,Referral,New,2025-12-08,2025-08-07
16091,"Sidhu, Gour and Gara",Jayan Bali,kabir63@hotmail.com,2085557596,Website,Converted,2026-01-12,2025-10-03
16092,Bose Ltd,Mamooty Gole,hbahri@yahoo.com,02026700713,Referral,Contacted,2026-04-13,2026-03-19
16093,"Vohra, Das and Dixit",Taimur Choudhury,gswaminathan@gmail.com,5628698695,Referral,New,2026-04-06,2025-08-13
16094,Sarkar LLC,Shalv Thakkar,hrao@sarma.net,5325541442,LinkedIn,New,2025-08-29,2026-04-16
16095,Roy-Virk,Nakul Thakkar,bravel@sastry.net,3178568372,Referral,Contacted,2026-01-27,2025-05-14
16096,Bera Inc,Miraan Char,nakulchar@wadhwa.org,7570576886,Website,New,2025-12-28,2026-02-15
16097,Bhasin-Deep,Badal Mann,vbassi@sinha.org,04375091809,Referral,Converted,2025-06-26,2026-01-10
16098,Chacko Inc,Bhamini Walla,kamdarvaibhav@gmail.com,04753652866,Referral,Converted,2026-02-24,2026-01-27
16099,Saran-Kalita,Lavanya Hayre,xkara@gmail.com,0969711143,Referral,New,2025-07-09,2025-05-30
16100,"Sethi, Goswami and Ranganathan",Anika Soman,tanejataimur@gmail.com,2152911594,Referral,Converted,2026-03-26,2026-01-03
16101,"Srivastava, Dar and Thakkar",Ira Rau,zkari@hotmail.com,+914768636839,Website,New,2026-02-13,2025-10-15
16102,Hegde Ltd,Nehmat Bains,auroramisha@shankar.net,3366447774,Website,Converted,2025-11-10,2026-02-10
16103,Mani Ltd,Prerak Dada,tbala@sawhney-sur.com,9997045663,LinkedIn,Contacted,2025-12-05,2025-06-16
16104,Rana-Bhandari,Kismat Wable,nityagala@gmail.com,9968922113,Referral,New,2025-05-21,2025-07-26
16105,Ram and Sons,Miraya Chauhan,indranslanka@gmail.com,06436415078,Website,New,2025-09-29,2025-07-18
16106,"Yogi, Dora and Kapadia",Siya Tiwari,hansh32@bora.net,03835680378,Website,Contacted,2025-12-12,2026-03-02
16107,Choudhary-Sathe,Neelofar Wali,purab21@hotmail.com,9332175723,LinkedIn,Contacted,2026-04-18,2025-04-22
16108,Yogi-Karan,Suhana Dhingra,shamikdara@gmail.com,4590639433,Referral,Converted,2025-08-29,2026-01-08
16109,Dhawan-Kapur,Aarna Bhatt,jayantkunda@hotmail.com,5922594206,LinkedIn,New,2025-12-08,2025-08-07
16110,Butala-Sahni,Kanav Varghese,zjohal@gmail.com,9914258645,Referral,Contacted,2025-04-30,2025-12-28
16111,"Subramanian, Dave and Bhatia",Devansh Toor,pihu47@yahoo.com,01985947117,Website,New,2025-12-19,2025-09-19
16112,Chowdhury-Bajaj,Advik Sani,dhruvsolanki@devan-agarwal.com,4233290548,Referral,Contacted,2026-01-12,2025-08-29
16113,"Sane, Agarwal and Dar",Bhavin Hari,arhaan61@ram.com,06893011962,LinkedIn,New,2025-10-07,2025-06-05
16114,Brahmbhatt PLC,Yashvi Krishnamurthy,ahana-khosla@mallick.com,+912534187268,Referral,Contacted,2025-06-11,2025-09-24
16115,Ramachandran-Sawhney,Kimaya Ahluwalia,ishaansengupta@dhaliwal.info,2531248811,Website,Contacted,2025-08-30,2025-04-29
16116,Tella Inc,Ishita Swamy,jayeshbali@gmail.com,6749677965,Referral,Contacted,2025-07-15,2026-03-21
16117,Thaker LLC,Yuvraj  Kaul,kanav93@gmail.com,04024202598,Referral,Converted,2026-03-01,2025-08-30
16118,"Dada, Bora and Khalsa",Badal Deshmukh,inaaya-gara@hotmail.com,+919578011668,Website,Converted,2026-04-09,2025-07-12
16119,Banerjee Group,Alisha Sule,pihu52@venkataraman.com,7235278427,LinkedIn,Converted,2026-03-11,2026-01-14
16120,Hayre and Sons,Riaan Bahri,shalv45@sandhu.biz,+910485684016,LinkedIn,New,2026-02-11,2025-06-06
16121,Madan LLC,Samarth Konda,baraddamini@gmail.com,5382827007,Website,New,2025-10-02,2025-10-27
16122,"Gokhale, Jha and Kari",Tarini Goda,lavanyadhar@yahoo.com,05064261234,Referral,Contacted,2025-09-15,2026-04-21
16123,"Bassi, Hayre and Trivedi",Umang Mannan,doctorbhamini@badami-bhattacharyya.com,2610508331,Referral,Converted,2026-03-24,2025-10-19
16124,Chandran LLC,Anvi Dara,akarshbumb@hotmail.com,+915234896988,LinkedIn,Contacted,2025-04-30,2025-12-26
16125,Venkatesh-Gola,Chirag Rege,chandranchirag@handa.com,09261585233,LinkedIn,Contacted,2026-04-20,2025-09-21
16126,Gera-Dhawan,Darshit Sen,chaudharyhansh@kibe-lad.com,7146608679,Website,Contacted,2026-04-11,2025-11-15
16127,Sidhu and Sons,Misha Agrawal,senaayush@kothari-sastry.org,+918828488711,Website,Converted,2025-12-07,2025-08-03
16128,"Khanna, Tripathi and Kapur",Indrajit Karpe,rkrishnan@yahoo.com,8606888848,LinkedIn,Contacted,2025-06-16,2025-12-04
16129,Shankar-Madan,Navya Goyal,shlokdewan@krishnan.com,+913016597780,Referral,Contacted,2026-03-28,2025-05-31
16130,"Bumb, Varty and Cherian",Anahita Raval,zchandra@yahoo.com,02594816578,Referral,New,2025-11-20,2025-05-28
16131,Varkey-Atwal,Aaryahi Chahal,cbera@chakrabarti.com,+912554916553,LinkedIn,Converted,2025-06-25,2026-04-21
16132,"Baral, Rattan and Mammen",Renee Bahri,tarini20@shukla-aurora.org,03607560255,Website,New,2026-01-22,2025-12-27
16133,Bal LLC,Sumer Maharaj,hridaan41@yahoo.com,+911794456473,Website,Contacted,2026-01-09,2025-12-03
16134,"Agrawal, Raju and Bakshi",Ira Maharaj,romiltank@shenoy-banik.com,8150310548,Referral,Converted,2026-01-26,2025-08-15
16135,"Sura, Rege and Kara",Lakshit Tata,aarna02@hotmail.com,7667832215,Website,Contacted,2026-03-12,2025-06-09
16136,Shanker PLC,Dhanush Dayal,pmani@gmail.com,+911456971748,Website,Contacted,2025-10-18,2025-10-11
16137,"Dhar, Barad and Setty",Jayan Krishna,anyadhingra@yahoo.com,09429924562,LinkedIn,Converted,2026-02-25,2025-12-14
16138,"Brahmbhatt, Bandi and Deshmukh",Bhamini Ratta,vanyabuch@yahoo.com,+910878790098,Referral,Contacted,2026-03-22,2025-07-25
16139,Subramaniam and Sons,Damini Brahmbhatt,mandaira@chaudhuri.com,07583011854,Website,Converted,2025-05-07,2025-09-19
16140,Raval Group,Baiju Chanda,jivikashah@sarkar.net,+915587529509,LinkedIn,New,2026-01-06,2025-05-04
16141,Sibal Group,Badal Tripathi,pkrish@gmail.com,02231899312,LinkedIn,Converted,2026-01-03,2025-04-30
16142,Sabharwal LLC,Lakshay Korpal,kkulkarni@issac.com,00482463839,LinkedIn,Contacted,2025-04-29,2025-09-06
16143,Bora Ltd,Mehul Khanna,masterhansh@yahoo.com,6409223038,LinkedIn,Contacted,2026-03-26,2025-07-01
16144,Amble-Raja,Tejas Mangat,shayak83@gmail.com,6686355316,LinkedIn,Contacted,2025-12-28,2026-03-28
16145,Sen and Sons,Chirag Dugar,parinaazgour@gmail.com,6444800070,Referral,New,2025-11-09,2025-10-02
16146,"Dora, Anand and Chatterjee",Ehsaan Ahluwalia,aroraanya@yahoo.com,+918383971867,Referral,New,2025-08-12,2025-09-17
16147,"Chokshi, Baral and Sodhi",Vedika Bhandari,ryanbora@yahoo.com,9803515804,Website,Contacted,2026-01-20,2025-10-23
16148,Hans Ltd,Ritvik Bhakta,tdayal@bal.biz,08199167210,Referral,Contacted,2025-07-24,2026-04-19
16149,"Mallick, Tailor and Banerjee",Kashvi Kothari,kanav67@gmail.com,7500447730,Website,New,2025-10-09,2026-03-20
16150,Sandhu-Garg,Anika Banik,jbains@gmail.com,03974874299,LinkedIn,Converted,2026-01-31,2025-07-01
16151,"Ramachandran, Basu and Malhotra",Dhanuk Kala,kantshayak@chandran.net,03655670779,Website,Contacted,2025-06-23,2025-06-22
16152,"Bhavsar, Kamdar and Setty",Jayesh Jha,klanka@ahluwalia.com,+917352377502,Website,Contacted,2026-04-05,2025-12-09
16153,"Sandhu, Dey and Soni",Trisha De,fbhat@hotmail.com,4231617510,Website,Contacted,2026-02-13,2025-07-02
16154,Rastogi-Mandal,Zaina Kohli,zdave@yahoo.com,09841619322,Referral,New,2025-05-18,2025-07-16
16155,"Yadav, Dalal and Din",Mahika Varghese,santpihu@hotmail.com,+917367824089,LinkedIn,New,2025-07-20,2025-11-02
16156,"Dash, Shenoy and Kothari",Mahika Keer,rattanadah@mani-setty.com,+910346857541,Referral,Converted,2025-07-04,2025-05-28
16157,"Sankar, Mand and Hayer",Emir Chawla,kuruvillakashvi@dube.com,4059444701,LinkedIn,Contacted,2025-06-13,2025-12-27
16158,Aggarwal Inc,Sara Bhardwaj,tara07@hotmail.com,+913571804451,Referral,Converted,2026-01-14,2026-04-13
16159,"Dugal, Deep and Dada",Kimaya Kata,arnav23@gmail.com,09143876582,Website,Contacted,2025-10-13,2025-08-15
16160,Grover Inc,Shamik Sastry,rramakrishnan@sodhi.net,08478575034,Referral,Contacted,2026-01-18,2026-01-09
16161,Dalal-Khalsa,Piya Varughese,hrattan@yahoo.com,08265212907,Referral,Contacted,2026-01-13,2026-02-06
16162,Bhat-Shankar,Nehmat Sarin,jbasu@yahoo.com,2648566013,LinkedIn,Contacted,2025-06-13,2025-08-09
16163,"Bhargava, Karan and Bir",Hansh Deo,kharenayantara@hotmail.com,02359016646,LinkedIn,Contacted,2025-12-03,2025-07-07
16164,"Deshmukh, Dewan and Krishnan",Tejas Sant,yashvichhabra@din.com,+919152514244,Referral,Contacted,2025-07-29,2025-10-25
16165,Mallick-Karnik,Eva Bhavsar,akarshbobal@chawla-mandal.com,01883311488,Website,New,2025-09-16,2025-10-26
16166,Basak Inc,Zoya Ratti,faiyaz36@gill.net,+917681287071,LinkedIn,New,2026-01-21,2025-10-03
16167,Madan-Bir,Advik Sankaran,faiyaz04@atwal.net,01074418303,Referral,New,2025-05-24,2026-01-06
16168,Sarna-Chauhan,Raunak Gill,ggupta@hotmail.com,+917432062463,Referral,Contacted,2025-10-13,2026-01-24
16169,Reddy Group,Kiaan Choudhury,daminisem@sankar-dalal.biz,3982477656,LinkedIn,Contacted,2025-05-17,2025-10-23
16170,"Mander, Tandon and Dora",Yasmin Sankar,vedikaanne@srinivasan-acharya.com,2112776095,Website,New,2026-02-05,2025-10-14
16171,Sant-Handa,Gatik Mane,sacharpihu@sami-saha.com,+916692227458,Website,Converted,2025-07-14,2025-07-02
16172,"Dyal, Sarkar and Madan",Indrans Borah,cray@ghosh-halder.com,5104986342,Referral,New,2025-11-05,2025-05-17
16173,Dube-Ahluwalia,Tanya Karpe,balakrishnanjhanvi@gmail.com,05190741787,LinkedIn,Converted,2025-07-26,2025-11-24
16174,Srinivasan-Gaba,Jiya Sani,sentrisha@bumb.org,5188038929,Website,Converted,2025-12-02,2025-08-08
16175,"Magar, Das and Viswanathan",Sumer Walia,madhavsingh@balasubramanian.net,05308966646,Website,Converted,2025-05-18,2025-05-04
16176,Bobal Ltd,Aniruddh Bhasin,jsandhu@seshadri-saini.com,+917016443337,Referral,Converted,2025-07-20,2025-12-31
16177,Jani-Sathe,Jivin Dara,bchada@saini.info,8804550296,Referral,New,2026-04-21,2026-02-16
16178,"Sachdev, Trivedi and Karan",Kaira Bhasin,etailor@bhat.com,+910007753679,LinkedIn,New,2025-07-04,2025-10-12
16179,Soni LLC,Suhana Khatri,balakrishnanojas@kothari.com,1177231549,LinkedIn,Converted,2025-06-07,2025-10-10
16180,"D’Alia, Kadakia and Sheth",Mahika Deol,ahujamohanlal@sarna.com,6387080644,Website,New,2026-04-14,2025-10-03
16181,Handa Inc,Dhanuk Sarna,garacharvi@chandra-khanna.net,05869014774,Website,Converted,2026-03-05,2026-04-17
16182,Ganguly-Behl,Lakshit Basu,sarnaalia@vohra.net,9243227297,Website,New,2026-04-04,2025-10-13
16183,Gade-Bhandari,Lagan Dayal,dattasara@toor-jaggi.biz,+913198589668,Website,New,2025-05-22,2025-09-23
16184,Sagar-Sengupta,Jayan Walia,hunarsarna@yahoo.com,01625712316,LinkedIn,Converted,2026-02-09,2026-04-13
16185,Raj LLC,Aarav Warrior,xswamy@wali-lal.com,+915125327874,Referral,Converted,2025-05-18,2025-10-24
16186,"Sharma, Sarna and Krishna",Tara Lalla,bhavinguha@hotmail.com,3889236519,LinkedIn,Converted,2025-11-13,2025-05-14
16187,Buch-Majumdar,Heer Krishna,mishachhabra@hotmail.com,8283300518,Referral,Converted,2026-02-16,2025-08-07
16188,Dalal-Datta,Jiya Srinivas,kaira13@gmail.com,09496761419,Website,Contacted,2025-12-04,2026-02-20
16189,Varma-Goswami,Shayak Kari,piya39@gmail.com,09908240908,LinkedIn,Contacted,2025-11-27,2025-06-05
16190,"Hegde, Shah and Lalla",Uthkarsh Agate,aaravmangal@bora-banik.net,+910213799106,Referral,Converted,2026-02-13,2025-09-21
16191,"Master, Bobal and Khatri",Shaan Kari,inaaya-90@gmail.com,03335362835,LinkedIn,Converted,2026-04-20,2025-07-15
16192,"Sinha, Chhabra and Chadha",Shamik Reddy,aarav03@yahoo.com,01485952879,Website,Contacted,2026-04-21,2025-08-06
16193,Suresh Inc,Darshit Rao,pihu57@bhalla-yadav.com,8994108261,LinkedIn,Contacted,2026-03-29,2026-01-02
16194,"Jayaraman, Ramakrishnan and Sunder",Miraan Gupta,vardaniya02@rattan.com,01447173868,Website,Contacted,2026-03-25,2026-03-28
16195,Atwal-Ahuja,Himmat Grewal,tripathiadvika@yahoo.com,+918878588039,LinkedIn,Converted,2025-10-07,2025-09-22
16196,Bath-Sabharwal,Vivaan Agate,charvi78@kapadia-vaidya.biz,+911709170566,Referral,New,2025-06-19,2025-08-26
16197,"Dugar, Sama and Dutt",Heer Bora,kapadiayasmin@hotmail.com,02877393551,Referral,New,2026-01-26,2025-08-25
16198,"Karnik, Shenoy and Sehgal",Mannat Sura,warriorvedika@hotmail.com,09248131183,LinkedIn,New,2026-01-28,2025-08-12
16199,Madan-Reddy,Indrans Sridhar,rati51@reddy.biz,03412658557,Website,New,2025-11-28,2026-01-22
16200,"Golla, Thaker and Bandi",Badal Tata,swaminathanhridaan@walla.info,6630588980,LinkedIn,Converted,2025-11-15,2025-04-25
16201,Subramanian and Sons,Divyansh Buch,nchawla@gmail.com,08217239125,Referral,New,2025-06-15,2026-03-26
16202,Gera-Goyal,Indrajit Vala,zainmaster@desai-devi.com,8767870936,Website,Contacted,2026-01-09,2025-07-02
16203,Shetty-Contractor,Kimaya Anand,mannevidur@manda-mann.com,3110358848,Website,Contacted,2025-10-17,2025-05-22
16204,Baria-Tailor,Samar Deshpande,isrinivas@khare.com,01676944687,LinkedIn,Converted,2025-11-09,2025-04-25
16205,"Shankar, Grewal and Jhaveri",Darshit Thaker,anahi67@hotmail.com,+915569449371,Referral,Converted,2025-05-07,2026-02-11
16206,Tailor Ltd,Vihaan Chokshi,kiarachaudhary@gmail.com,08820050264,Referral,Converted,2026-04-12,2025-06-14
16207,Lad Ltd,Anahi Konda,jshetty@magar.com,03203783878,Referral,New,2026-03-27,2025-09-09
16208,"Shetty, Sehgal and Dani",Umang Sangha,renee63@lad.com,+915312223488,Referral,Contacted,2025-11-07,2025-08-30
16209,"Jha, Chhabra and Solanki",Neelofar Jani,balasubramanianshayak@yahoo.com,0580940164,LinkedIn,Contacted,2025-10-03,2026-03-06
16210,"Shah, Bala and Ganesh",Uthkarsh Srinivas,sathemohanlal@hotmail.com,3029020302,Referral,New,2025-06-11,2025-07-25
16211,"Yogi, Toor and Dash",Ivana Dhingra,ltandon@gmail.com,0330355391,Website,Contacted,2025-04-28,2025-10-29
16212,Sidhu and Sons,Dharmajan Bhakta,dhruvchahal@hotmail.com,+910837725793,Website,New,2025-09-10,2025-08-22
16213,"Balan, Hayer and Kamdar",Aaina Thaker,vvig@hotmail.com,09910133316,LinkedIn,Converted,2026-01-24,2026-01-18
16214,"Aurora, Venkataraman and Bhatia",Vaibhav Sunder,stuvanbhatt@kalita-raju.net,+912641797168,Website,Converted,2025-06-27,2025-12-18
16215,"Choudhry, Wagle and Ganesan",Samarth Bakshi,deyryan@yahoo.com,6593239236,LinkedIn,New,2025-05-01,2025-12-06
16216,"Vig, Sahota and Lala",Kashvi Balakrishnan,iamble@balay-rao.org,6929507709,Referral,New,2026-01-13,2025-06-30
16217,Verma Group,Ranbir Srinivas,kanav84@hotmail.com,+911768854263,LinkedIn,New,2026-01-07,2025-06-24
16218,Solanki-Batra,Ojas Rajan,hreddy@yahoo.com,6367651628,Website,New,2026-01-15,2025-12-20
16219,Comar Group,Miraya Zachariah,tiyabhakta@hotmail.com,01997315762,Website,Contacted,2025-09-23,2026-04-04
16220,"Lata, Dalal and Bal",Tara Viswanathan,uloke@yahoo.com,4310928372,Referral,Contacted,2025-12-16,2025-11-23
16221,Arya Group,Kashvi Bora,nkibe@hotmail.com,07744637766,Website,New,2025-06-10,2025-11-29
16222,Rajagopalan-Gour,Prisha Kanda,kartikbuch@yahoo.com,+918248490310,Website,Converted,2026-04-17,2025-05-19
16223,Tandon and Sons,Umang Sengupta,devanshchowdhury@gmail.com,05324628679,LinkedIn,New,2025-06-08,2025-06-28
16224,Choudhury and Sons,Veer Sahota,aliamann@yahoo.com,+914360709651,Referral,Converted,2026-03-16,2025-09-04
16225,Hayer-Sama,Jayan Wali,aaryahi10@gmail.com,+912534683348,Referral,New,2025-11-27,2025-11-03
16226,Shukla Inc,Rasha Keer,fkulkarni@gmail.com,+919716563676,LinkedIn,Converted,2026-03-03,2025-11-06
16227,Shankar-Mander,Zoya Rama,dagate@issac.com,+912707145335,Website,Converted,2025-09-05,2026-01-04
16228,Bhavsar Ltd,Damini Baral,hbasak@shroff.com,+912494582096,Website,New,2025-10-16,2026-02-27
16229,Ramesh-Dass,Shalv Virk,wmahajan@yahoo.com,09583317713,Referral,New,2026-03-12,2025-10-25
16230,Chowdhury-Halder,Damini Din,sampathdiya@hotmail.com,+916694473871,LinkedIn,Converted,2025-05-07,2025-09-20
16231,Ranganathan-Bahri,Dishani Soni,tejas84@dubey.net,+914984958947,LinkedIn,New,2026-03-20,2025-08-05
16232,Yogi-Kaur,Zoya Kale,alisha21@rajagopal.biz,00821517881,Referral,Converted,2025-10-11,2026-02-21
16233,"Gade, Gera and Kanda",Nayantara Batra,raunak71@yahoo.com,3655025772,LinkedIn,Converted,2025-07-16,2025-04-24
16234,Chanda-Mannan,Alia Bhat,msengupta@gmail.com,+916939829965,Website,Contacted,2026-01-08,2026-04-06
16235,Seshadri-Dara,Tushar Raval,himmat42@hotmail.com,0243943149,Website,Converted,2025-10-20,2025-07-10
16236,"Ray, Sha and Bhargava",Ranbir Taneja,samargaba@dyal.com,1606479292,Referral,New,2025-12-24,2025-12-13
16237,"Kunda, Sunder and Bal",Romil Chander,rrau@kaur-gulati.com,+915609232770,LinkedIn,New,2025-07-08,2025-05-07
16238,Shroff LLC,Veer Kalla,jkala@deshpande-zacharia.org,6990956587,LinkedIn,Converted,2025-11-16,2025-12-13
16239,Kapadia Inc,Jayesh Swamy,akarshshah@yahoo.com,+915227263622,Referral,New,2026-01-06,2025-08-31
16240,"Swaminathan, Dar and Hayer",Prisha Dhillon,nayantara93@garg.com,04849227096,LinkedIn,Converted,2025-05-01,2025-04-29
16241,"Hora, Chada and Bhandari",Tiya Balasubramanian,koshybadal@maharaj-thaker.com,7542050776,Referral,New,2025-12-29,2025-10-13
16242,Gulati Ltd,Prerak Bhatti,sangharohan@hotmail.com,+912151213122,LinkedIn,Contacted,2025-11-24,2026-01-10
16243,Dhar-Balan,Kimaya Bera,devansh99@yahoo.com,8104807163,LinkedIn,Converted,2026-02-01,2025-11-23
16244,"Kala, Babu and Bava",Nehmat Dyal,takkaira@yahoo.com,05649123967,Referral,Contacted,2026-02-04,2025-07-17
16245,Deshpande-Barad,Riaan Krishnan,semaayush@gala.info,+911979604134,LinkedIn,New,2026-02-16,2026-02-12
16246,Sampath PLC,Indrans Madan,aliasarin@sengupta.com,00903693145,LinkedIn,New,2025-08-23,2026-04-09
16247,Solanki-Chanda,Jivin Ganguly,sanghvijayan@bava-mangat.info,+911489465099,Referral,New,2025-09-30,2025-05-27
16248,Sarin-Chakrabarti,Farhan Bhandari,sathearnav@gmail.com,1879412679,Website,Converted,2025-08-02,2025-08-13
16249,Ray Inc,Samar Sangha,ccherian@yahoo.com,00451656318,Website,Contacted,2025-07-20,2025-09-01
16250,Sunder LLC,Bhamini Kaur,sharmaelakshi@gmail.com,02064626243,Referral,New,2025-05-06,2025-12-20
16251,"Lata, Deep and Chaudhary",Myra Dugal,ira47@sehgal-luthra.com,+914067771187,Referral,Contacted,2025-08-08,2026-01-18
16252,Lanka-Bala,Kismat Kothari,batraira@dhingra-swamy.com,7246045272,LinkedIn,Contacted,2025-09-13,2025-05-18
16253,Divan-Sama,Aaryahi Subramaniam,batraumang@yahoo.com,+919300398756,Referral,New,2026-04-17,2026-04-02
16254,Thakkar Inc,Nirvi Wali,tiwarivedika@gaba.com,+918749957551,Website,New,2025-08-27,2025-06-25
16255,Mall Inc,Tara Balasubramanian,dhanush96@yahoo.com,+912072435211,LinkedIn,New,2025-08-03,2025-09-02
16256,Choudhry-Golla,Jayant Thaman,piya67@hotmail.com,8042770583,Referral,Converted,2025-05-22,2026-04-02
16257,"Lad, Baral and Hans",Dhruv Agate,neysachada@gmail.com,09918787255,Referral,Converted,2025-06-10,2025-05-24
16258,"Tata, Vohra and Barman",Vritika Sarkar,kartikdesai@gmail.com,07271855200,Referral,New,2025-11-17,2026-01-23
16259,"Dada, Bassi and Kaul",Ranbir Lal,karatanya@kalita.com,4409936308,Referral,New,2025-08-12,2025-07-07
16260,"Varkey, Gupta and Bahri",Advika Doshi,krishnaalisha@bail-rajagopalan.com,06202744188,Website,New,2025-10-15,2025-12-07
16261,Bahl-Sandhu,Tiya Hegde,uupadhyay@hotmail.com,2124430216,Referral,Contacted,2026-02-11,2026-01-10
